Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-24,08:45,21.95,39.09,22.00,,,,,,1.00,2.00,-55.00,55.00,-47.00,47.00,-52.00,54.00,-54.00,59.00
2020-01-24,09:00,22.08,38.94,24.00,,,,,,2.00,2.00,-56.00,58.00,-65.00,49.00,-55.00,55.00,-53.00,51.00
2020-01-24,09:15,22.37,38.47,24.00,,,,,,2.00,3.00,-50.00,49.00,-55.00,51.00,-59.00,56.00,-52.00,52.00
2020-01-24,09:30,22.36,38.48,25.00,,,,,,2.00,2.00,-62.00,54.00,-56.00,44.00,-58.00,58.00,-58.00,55.00
2020-01-24,09:45,22.22,38.68,26.00,,,,,,2.00,2.00,-53.00,53.00,-52.00,46.00,-57.00,54.00,-53.00,54.00
2020-01-24,10:00,22.03,38.89,252.00,,,,,,2.00,3.00,-51.00,46.00,-50.00,51.00,-57.00,46.00,-51.00,48.00
2020-01-24,10:15,21.94,39.05,104.00,,,,,,3.00,3.00,-52.00,54.00,-50.00,46.00,-58.00,54.00,-57.00,60.00
2020-01-24,10:30,22.32,38.45,24.00,,,,,,3.00,4.00,-52.00,52.00,-51.00,57.00,-60.00,58.00,-53.00,59.00
2020-01-24,10:45,22.53,38.12,23.00,,,,,,3.00,3.00,-54.00,54.00,-58.00,47.00,-58.00,50.00,-55.00,56.00
2020-01-24,11:00,22.41,37.56,27.00,,,,,,3.00,3.00,-53.00,60.00,-55.00,48.00,-54.00,51.00,-55.00,50.00
2020-01-24,11:15,22.19,36.80,285.00,,,,,,3.00,4.00,-53.00,54.00,-52.00,43.00,-49.00,70.00,-62.00,62.00
2020-01-24,11:30,22.02,37.44,318.00,,,,,,3.00,4.00,-56.00,52.00,-62.00,58.00,-50.00,50.00,-56.00,52.00
2020-01-24,11:45,22.00,37.86,424.00,,,,,,3.00,7.00,-50.00,54.00,-50.00,51.00,-72.00,58.00,-64.00,72.00
2020-01-24,12:00,22.44,37.47,159.00,,,,,,3.00,3.00,-52.00,56.00,-56.00,48.00,-50.00,48.00,-53.00,54.00
2020-01-24,12:15,22.66,37.37,374.00,,,,,,3.00,3.00,-63.00,61.00,-55.00,51.00,-52.00,56.00,-58.00,51.00
2020-01-24,12:30,22.58,37.46,350.00,,,,,,2.00,3.00,-58.00,55.00,-52.00,50.00,-66.00,62.00,-57.00,63.00
2020-01-24,12:45,22.43,37.52,407.00,,,,,,3.00,3.00,-50.00,55.00,-52.00,59.00,-56.00,53.00,-56.00,70.00
2020-01-24,13:00,22.48,37.11,26.00,,,,,,3.00,3.00,-58.00,54.00,-49.00,52.00,-65.00,51.00,-57.00,56.00
2020-01-24,13:15,22.83,36.51,78.00,,,,,,2.00,3.00,-52.00,56.00,-54.00,51.00,-60.00,67.00,-54.00,58.00
2020-01-24,13:30,23.00,36.70,269.00,,,,,,2.00,3.00,-56.00,67.00,-53.00,59.00,-52.00,78.00,-61.00,65.00
2020-01-24,13:45,23.01,36.79,21.00,,,,,,2.00,3.00,-61.00,51.00,-52.00,50.00,-55.00,51.00,-50.00,54.00
2020-01-24,14:00,22.95,37.09,23.00,,,,,,2.00,2.00,-58.00,59.00,-58.00,54.00,-60.00,55.00,-61.00,57.00
2020-01-24,14:15,23.16,37.00,31.00,,,,,,1.00,2.00,-56.00,56.00,-52.00,49.00,-52.00,51.00,-55.00,54.00
2020-01-24,14:30,23.18,37.11,377.00,,,,,,1.00,2.00,-57.00,59.00,-54.00,59.00,-58.00,55.00,-66.00,63.00
2020-01-24,14:45,23.02,37.38,309.00,,,,,,1.00,7.00,-57.00,55.00,-52.00,65.00,-60.00,57.00,-60.00,63.00
2020-01-24,15:00,23.08,37.51,391.00,,,,,,4.00,6.00,-59.00,58.00,-59.00,64.00,-65.00,77.00,-59.00,79.00
2020-01-24,15:15,23.44,37.34,419.00,,,,,,4.00,6.00,-53.00,64.00,-53.00,68.00,-71.00,87.00,-57.00,91.00
2020-01-24,15:30,23.49,38.37,24.00,,,,,,5.00,5.00,-54.00,57.00,-51.00,48.00,-52.00,58.00,-56.00,53.00
2020-01-24,15:45,23.30,39.30,25.00,,,,,,5.00,5.00,-58.00,53.00,-48.00,55.00,-53.00,61.00,-51.00,67.00
2020-01-24,16:00,23.08,40.10,412.00,,,,,,3.00,5.00,-57.00,62.00,-57.00,62.00,-75.00,94.00,-73.00,77.00
2020-01-24,16:15,23.04,40.11,24.00,,,,,,5.00,5.00,-56.00,53.00,-56.00,56.00,-52.00,58.00,-61.00,58.00
2020-01-24,16:30,23.35,39.92,23.00,,,,,,5.00,5.00,-65.00,53.00,-55.00,51.00,-54.00,56.00,-64.00,65.00
2020-01-24,16:45,23.39,39.90,451.00,,,,,,4.00,5.00,-59.00,59.00,-65.00,83.00,-93.00,122.00,-84.00,81.00
2020-01-24,17:00,23.26,39.25,266.00,,,,,,4.00,5.00,-53.00,52.00,-51.00,52.00,-54.00,58.00,-56.00,52.00
2020-01-24,17:15,23.09,38.95,79.00,,,,,,4.00,5.00,-68.00,59.00,-54.00,53.00,-51.00,56.00,-54.00,57.00
2020-01-24,17:30,22.97,38.95,362.00,,,,,,4.00,5.00,-48.00,59.00,-49.00,49.00,-53.00,56.00,-66.00,52.00
2020-01-24,17:45,23.24,38.60,340.00,,,,,,4.00,5.00,-52.00,55.00,-51.00,54.00,-54.00,64.00,-51.00,51.00
2020-01-24,18:00,23.43,38.52,226.00,,,,,,4.00,5.00,-52.00,55.00,-53.00,52.00,-72.00,59.00,-58.00,65.00
2020-01-24,18:15,23.37,38.34,76.00,,,,,,4.00,5.00,-61.00,48.00,-53.00,50.00,-53.00,56.00,-49.00,52.00
2020-01-24,18:30,23.14,38.50,399.00,,,,,,4.00,5.00,-55.00,64.00,-53.00,47.00,-54.00,61.00,-62.00,59.00
2020-01-24,18:45,23.03,38.60,360.00,,,,,,4.00,5.00,-60.00,55.00,-60.00,53.00,-47.00,51.00,-60.00,55.00
2020-01-24,19:00,23.31,37.89,215.00,,,,,,4.00,5.00,-58.00,54.00,-51.00,52.00,-67.00,67.00,-66.00,55.00
2020-01-24,19:15,23.56,37.70,381.00,,,,,,4.00,5.00,-56.00,51.00,-49.00,48.00,-58.00,64.00,-66.00,52.00
2020-01-24,19:30,23.49,37.73,256.00,,,,,,4.00,6.00,-53.00,55.00,-54.00,54.00,-56.00,56.00,-56.00,59.00
2020-01-24,19:45,23.31,37.85,23.00,,,,,,4.00,5.00,-59.00,47.00,-50.00,52.00,-51.00,58.00,-60.00,51.00
2020-01-24,20:00,23.07,38.01,113.00,,,,,,4.00,5.00,-57.00,57.00,-50.00,51.00,-66.00,48.00,-58.00,59.00
2020-01-24,20:15,23.14,38.08,285.00,,,,,,4.00,5.00,-56.00,57.00,-62.00,61.00,-76.00,50.00,-56.00,63.00
2020-01-24,20:30,23.45,37.68,411.00,,,,,,4.00,5.00,-50.00,58.00,-54.00,56.00,-66.00,62.00,-72.00,76.00
2020-01-24,20:45,23.46,37.66,214.00,,,,,,4.00,5.00,-53.00,54.00,-59.00,58.00,-52.00,51.00,-59.00,56.00
2020-01-24,21:00,23.31,37.80,388.00,,,,,,4.00,5.00,-54.00,50.00,-51.00,52.00,-62.00,59.00,-63.00,71.00
2020-01-24,21:15,23.11,37.99,384.00,,,,,,4.00,5.00,-56.00,57.00,-48.00,55.00,-65.00,69.00,-59.00,55.00
2020-01-24,21:30,22.97,38.17,448.00,,,,,,4.00,5.00,-63.00,52.00,-54.00,53.00,-51.00,50.00,-53.00,57.00
2020-01-24,21:45,22.81,38.30,382.00,,,,,,4.00,8.00,-55.00,48.00,-52.00,66.00,-78.00,79.00,-56.00,70.00
2020-01-24,22:00,22.60,38.57,205.00,,,,,,4.00,5.00,-53.00,53.00,-58.00,46.00,-53.00,70.00,-58.00,60.00
2020-01-24,22:15,22.55,38.47,35.00,,,,,,4.00,5.00,-57.00,54.00,-48.00,47.00,-58.00,54.00,-49.00,50.00
2020-01-24,22:30,22.40,38.45,33.00,,,,,,4.00,5.00,-54.00,56.00,-49.00,54.00,-52.00,51.00,-51.00,58.00
2020-01-24,22:45,22.32,38.60,107.00,,,,,,4.00,5.00,-50.00,51.00,-58.00,52.00,-50.00,54.00,-53.00,54.00
2020-01-24,23:00,22.24,38.64,40.00,,,,,,4.00,5.00,-52.00,58.00,-54.00,46.00,-61.00,51.00,-54.00,50.00
2020-01-24,23:15,22.18,38.70,534.00,,,,,,0.00,4.00,-51.00,59.00,-52.00,54.00,-71.00,48.00,-74.00,66.00
2020-01-24,23:30,22.08,38.72,22.00,,,,,,0.00,0.00,-55.00,51.00,-50.00,52.00,-53.00,54.00,-55.00,57.00
2020-01-24,23:45,21.99,38.68,25.00,,,,,,0.00,0.00,-58.00,50.00,-53.00,57.00,-48.00,55.00,-50.00,48.00
2020-01-25,00:00,21.85,38.85,24.00,,,,,,0.00,0.00,-47.00,53.00,-50.00,48.00,-52.00,51.00,-49.00,48.00
2020-01-25,00:15,21.67,39.02,24.00,,,,,,0.00,0.00,-66.00,50.00,-48.00,51.00,-55.00,59.00,-56.00,62.00
2020-01-25,00:30,21.55,39.10,25.00,,,,,,0.00,0.00,-52.00,54.00,-50.00,50.00,-51.00,50.00,-58.00,61.00
2020-01-25,00:45,21.44,39.16,23.00,,,,,,0.00,0.00,-50.00,50.00,-58.00,49.00,-48.00,52.00,-54.00,54.00
2020-01-25,01:00,21.39,39.20,24.00,,,,,,0.00,0.00,-59.00,50.00,-50.00,48.00,-50.00,49.00,-54.00,58.00
2020-01-25,01:15,21.34,39.23,24.00,,,,,,0.00,0.00,-52.00,50.00,-52.00,48.00,-53.00,58.00,-53.00,51.00
2020-01-25,01:30,21.34,39.15,21.00,,,,,,0.00,0.00,-55.00,47.00,-51.00,47.00,-49.00,51.00,-55.00,52.00
2020-01-25,01:45,21.25,39.22,25.00,,,,,,0.00,0.00,-56.00,51.00,-49.00,52.00,-54.00,49.00,-60.00,52.00
2020-01-25,02:00,21.18,39.16,23.00,,,,,,0.00,0.00,-54.00,51.00,-51.00,48.00,-51.00,49.00,-58.00,60.00
2020-01-25,02:15,21.07,39.22,24.00,,,,,,0.00,0.00,-56.00,54.00,-48.00,57.00,-47.00,56.00,-57.00,56.00
2020-01-25,02:30,21.05,39.18,25.00,,,,,,0.00,0.00,-54.00,50.00,-46.00,48.00,-52.00,47.00,-55.00,51.00
2020-01-25,02:45,21.04,39.08,23.00,,,,,,0.00,0.00,-53.00,58.00,-46.00,47.00,-51.00,55.00,-65.00,49.00
2020-01-25,03:00,21.00,39.10,21.00,,,,,,0.00,0.00,-52.00,51.00,-55.00,44.00,-55.00,60.00,-56.00,52.00
2020-01-25,03:15,20.96,39.10,22.00,,,,,,0.00,0.00,-52.00,47.00,-51.00,46.00,-57.00,52.00,-53.00,54.00
2020-01-25,03:30,20.88,39.18,25.00,,,,,,0.00,0.00,-50.00,55.00,-48.00,48.00,-51.00,50.00,-53.00,62.00
2020-01-25,03:45,20.83,39.26,24.00,,,,,,0.00,0.00,-59.00,51.00,-48.00,43.00,-50.00,51.00,-59.00,50.00
2020-01-25,04:00,20.77,39.29,23.00,,,,,,0.00,0.00,-45.00,49.00,-49.00,51.00,-50.00,56.00,-54.00,50.00
2020-01-25,04:15,20.78,39.21,21.00,,,,,,0.00,0.00,-62.00,59.00,-50.00,45.00,-59.00,57.00,-53.00,67.00
2020-01-25,04:30,20.82,39.09,23.00,,,,,,0.00,0.00,-55.00,51.00,-47.00,47.00,-51.00,49.00,-53.00,50.00
2020-01-25,04:45,20.83,38.94,23.00,,,,,,0.00,0.00,-59.00,49.00,-50.00,53.00,-47.00,45.00,-56.00,51.00
2020-01-25,05:00,20.74,39.00,22.00,,,,,,0.00,0.00,-53.00,52.00,-52.00,49.00,-52.00,53.00,-48.00,51.00
2020-01-25,05:15,20.74,39.02,23.00,,,,,,0.00,0.00,-53.00,58.00,-52.00,53.00,-50.00,45.00,-54.00,54.00
2020-01-25,05:30,21.05,38.41,371.00,,,,,,0.00,3.00,-52.00,49.00,-56.00,53.00,-55.00,49.00,-55.00,48.00
2020-01-25,05:45,21.06,38.44,310.00,,,,,,1.00,4.00,-56.00,51.00,-58.00,56.00,-59.00,64.00,-73.00,54.00
2020-01-25,06:00,21.14,38.39,325.00,,,,,,1.00,6.00,-52.00,52.00,-51.00,50.00,-54.00,61.00,-54.00,55.00
2020-01-25,06:15,21.32,38.30,24.00,,,,,,4.00,5.00,-55.00,55.00,-50.00,51.00,-57.00,51.00,-53.00,58.00
2020-01-25,06:30,21.43,38.11,399.00,,,,,,4.00,5.00,-54.00,51.00,-55.00,48.00,-49.00,55.00,-52.00,64.00
2020-01-25,06:45,21.51,38.35,279.00,,,,,,4.00,5.00,-58.00,59.00,-51.00,48.00,-52.00,51.00,-54.00,55.00
2020-01-25,07:00,21.71,38.36,290.00,,,,,,5.00,5.00,-52.00,52.00,-48.00,53.00,-58.00,57.00,-55.00,64.00
2020-01-25,07:15,21.83,38.24,26.00,,,,,,5.00,5.00,-61.00,53.00,-51.00,61.00,-50.00,55.00,-59.00,54.00
2020-01-25,07:30,21.87,38.16,355.00,,,,,,0.00,5.00,-60.00,53.00,-54.00,56.00,-67.00,49.00,-58.00,53.00
2020-01-25,07:45,21.76,38.37,192.00,,,,,,1.00,1.00,-51.00,54.00,-50.00,49.00,-50.00,52.00,-57.00,57.00
2020-01-25,08:00,21.88,38.31,21.00,,,,,,1.00,1.00,-63.00,59.00,-56.00,49.00,-51.00,55.00,-55.00,54.00
2020-01-25,08:15,21.97,38.15,396.00,,,,,,1.00,2.00,-52.00,59.00,-49.00,53.00,-53.00,49.00,-56.00,54.00
2020-01-25,08:30,21.92,38.32,467.00,,,,,,1.00,3.00,-208.00,141.00,-227.00,204.00,-233.00,183.00,-191.00,205.00
2020-01-25,08:45,22.10,37.97,48.00,,,,,,2.00,3.00,-53.00,58.00,-53.00,53.00,-53.00,55.00,-52.00,53.00
2020-01-25,09:00,22.14,37.98,382.00,,,,,,2.00,3.00,-69.00,54.00,-54.00,49.00,-76.00,55.00,-63.00,73.00
2020-01-25,09:15,22.23,38.19,314.00,,,,,,3.00,3.00,-56.00,49.00,-52.00,54.00,-53.00,54.00,-57.00,50.00
2020-01-25,09:30,22.38,37.80,378.00,,,,,,3.00,4.00,-54.00,55.00,-53.00,56.00,-65.00,51.00,-57.00,63.00
2020-01-25,09:45,22.41,37.74,500.00,,,,,,3.00,4.00,-56.00,63.00,-50.00,58.00,-67.00,51.00,-65.00,70.00
2020-01-25,10:00,22.28,37.82,24.00,,,,,,3.00,5.00,-54.00,51.00,-54.00,49.00,-50.00,54.00,-56.00,57.00
2020-01-25,10:15,22.33,37.76,23.00,,,,,,4.00,5.00,-62.00,49.00,-53.00,51.00,-53.00,54.00,-56.00,55.00
2020-01-25,10:30,22.40,37.63,317.00,,,,,,5.00,6.00,-54.00,49.00,-51.00,50.00,-51.00,56.00,-57.00,56.00
2020-01-25,10:45,22.28,38.06,379.00,,,,,,5.00,6.00,-55.00,52.00,-53.00,52.00,-52.00,69.00,-52.00,57.00
2020-01-25,11:00,22.45,37.92,137.00,,,,,,6.00,7.00,-56.00,50.00,-49.00,51.00,-56.00,59.00,-55.00,54.00
2020-01-25,11:15,22.48,37.71,285.00,,,,,,6.00,7.00,-63.00,78.00,-58.00,53.00,-97.00,127.00,-101.00,142.00
2020-01-25,11:30,22.40,37.79,23.00,,,,,,6.00,7.00,-55.00,50.00,-51.00,48.00,-54.00,54.00,-53.00,56.00
2020-01-25,11:45,22.38,37.71,207.00,,,,,,5.00,6.00,-51.00,55.00,-50.00,56.00,-57.00,69.00,-53.00,56.00
2020-01-25,12:00,22.36,37.86,280.00,,,,,,4.00,5.00,-52.00,49.00,-49.00,51.00,-53.00,53.00,-51.00,55.00
2020-01-25,12:15,22.47,37.59,261.00,,,,,,4.00,5.00,-52.00,55.00,-60.00,51.00,-67.00,60.00,-50.00,63.00
2020-01-25,12:30,22.41,37.71,371.00,,,,,,4.00,5.00,-55.00,52.00,-54.00,46.00,-60.00,56.00,-64.00,58.00
2020-01-25,12:45,22.54,37.38,319.00,,,,,,3.00,7.00,-54.00,57.00,-55.00,52.00,-60.00,62.00,-58.00,62.00
2020-01-25,13:00,22.62,37.23,298.00,,,,,,3.00,4.00,-56.00,55.00,-55.00,52.00,-55.00,63.00,-55.00,75.00
2020-01-25,13:15,22.52,37.66,365.00,,,,,,2.00,3.00,-55.00,46.00,-52.00,47.00,-54.00,52.00,-52.00,69.00
2020-01-25,13:30,22.57,37.79,372.00,,,,,,2.00,3.00,-50.00,58.00,-56.00,58.00,-72.00,62.00,-51.00,58.00
2020-01-25,13:45,22.77,37.11,364.00,,,,,,2.00,3.00,-57.00,51.00,-53.00,54.00,-63.00,69.00,-73.00,62.00
2020-01-25,14:00,22.66,37.22,438.00,,,,,,2.00,2.00,-52.00,49.00,-48.00,46.00,-54.00,53.00,-56.00,60.00
2020-01-25,14:15,22.51,37.66,220.00,,,,,,1.00,2.00,-54.00,71.00,-58.00,57.00,-59.00,47.00,-53.00,58.00
2020-01-25,14:30,22.77,37.27,23.00,,,,,,1.00,1.00,-53.00,63.00,-47.00,50.00,-64.00,61.00,-62.00,54.00
2020-01-25,14:45,22.79,37.32,29.00,,,,,,1.00,1.00,-55.00,53.00,-57.00,51.00,-57.00,52.00,-60.00,57.00
2020-01-25,15:00,22.66,37.57,66.00,,,,,,0.00,1.00,-56.00,58.00,-47.00,48.00,-70.00,46.00,-51.00,50.00
2020-01-25,15:15,22.56,37.99,494.00,,,,,,0.00,6.00,-54.00,47.00,-53.00,85.00,-80.00,99.00,-74.00,73.00
2020-01-25,15:30,22.87,37.68,161.00,,,,,,5.00,6.00,-60.00,54.00,-54.00,52.00,-56.00,57.00,-55.00,61.00
2020-01-25,15:45,22.96,37.52,25.00,,,,,,4.00,5.00,-61.00,49.00,-54.00,51.00,-56.00,56.00,-64.00,53.00
2020-01-25,16:00,22.80,37.71,366.00,,,,,,4.00,5.00,-51.00,52.00,-52.00,52.00,-62.00,62.00,-58.00,59.00
2020-01-25,16:15,22.58,38.07,345.00,,,,,,4.00,5.00,-64.00,49.00,-48.00,49.00,-55.00,50.00,-60.00,46.00
2020-01-25,16:30,22.76,38.11,137.00,,,,,,4.00,5.00,-56.00,54.00,-53.00,55.00,-55.00,57.00,-57.00,52.00
2020-01-25,16:45,23.07,37.52,41.00,,,,,,4.00,5.00,-56.00,58.00,-53.00,71.00,-52.00,54.00,-58.00,65.00
2020-01-25,17:00,23.04,37.58,29.00,,,,,,4.00,5.00,-55.00,51.00,-53.00,51.00,-54.00,53.00,-61.00,55.00
2020-01-25,17:15,22.85,37.78,36.00,,,,,,4.00,5.00,-54.00,50.00,-57.00,50.00,-56.00,57.00,-54.00,54.00
2020-01-25,17:30,22.60,38.12,288.00,,,,,,4.00,5.00,-62.00,49.00,-51.00,48.00,-51.00,54.00,-54.00,53.00
2020-01-25,17:45,22.80,38.07,349.00,,,,,,4.00,5.00,-56.00,55.00,-51.00,55.00,-75.00,60.00,-61.00,56.00
2020-01-25,18:00,23.14,37.49,24.00,,,,,,4.00,5.00,-54.00,57.00,-51.00,51.00,-54.00,61.00,-59.00,58.00
2020-01-25,18:15,23.12,37.37,26.00,,,,,,4.00,5.00,-56.00,58.00,-50.00,47.00,-52.00,52.00,-62.00,56.00
2020-01-25,18:30,22.93,37.52,23.00,,,,,,4.00,5.00,-57.00,49.00,-51.00,60.00,-60.00,62.00,-51.00,64.00
2020-01-25,18:45,22.71,37.66,299.00,,,,,,4.00,5.00,-51.00,54.00,-52.00,49.00,-64.00,55.00,-54.00,52.00
2020-01-25,19:00,22.62,37.67,193.00,,,,,,4.00,6.00,-57.00,58.00,-47.00,57.00,-58.00,52.00,-59.00,65.00
2020-01-25,19:15,23.02,37.24,34.00,,,,,,4.00,5.00,-59.00,54.00,-52.00,49.00,-68.00,62.00,-60.00,52.00
2020-01-25,19:30,23.12,37.20,24.00,,,,,,4.00,5.00,-53.00,53.00,-53.00,48.00,-62.00,65.00,-59.00,53.00
2020-01-25,19:45,23.01,37.26,22.00,,,,,,4.00,5.00,-60.00,60.00,-57.00,54.00,-57.00,53.00,-62.00,59.00
2020-01-25,20:00,22.80,37.53,333.00,,,,,,4.00,5.00,-57.00,54.00,-57.00,59.00,-62.00,66.00,-53.00,63.00
2020-01-25,20:15,22.66,37.79,311.00,,,,,,4.00,5.00,-48.00,45.00,-47.00,49.00,-53.00,66.00,-53.00,61.00
2020-01-25,20:30,22.64,37.81,25.00,,,,,,4.00,5.00,-50.00,59.00,-48.00,50.00,-47.00,52.00,-62.00,51.00
2020-01-25,20:45,23.04,37.20,24.00,,,,,,4.00,5.00,-57.00,50.00,-52.00,51.00,-56.00,61.00,-57.00,52.00
2020-01-25,21:00,23.14,37.19,420.00,,,,,,4.00,5.00,-60.00,53.00,-50.00,65.00,-69.00,53.00,-69.00,82.00
2020-01-25,21:15,23.07,37.34,397.00,,,,,,4.00,8.00,-58.00,53.00,-52.00,53.00,-54.00,56.00,-60.00,60.00
2020-01-25,21:30,22.94,37.47,144.00,,,,,,4.00,5.00,-57.00,51.00,-51.00,48.00,-55.00,52.00,-60.00,55.00
2020-01-25,21:45,22.73,37.71,360.00,,,,,,4.00,5.00,-58.00,55.00,-55.00,53.00,-62.00,56.00,-65.00,60.00
2020-01-25,22:00,22.52,37.71,168.00,,,,,,4.00,5.00,-54.00,52.00,-47.00,46.00,-49.00,47.00,-56.00,67.00
2020-01-25,22:15,22.41,37.62,476.00,,,,,,0.00,5.00,-57.00,61.00,-66.00,63.00,-69.00,69.00,-58.00,74.00
2020-01-25,22:30,22.19,37.76,24.00,,,,,,0.00,0.00,-67.00,56.00,-52.00,46.00,-49.00,51.00,-55.00,55.00
2020-01-25,22:45,22.00,37.96,23.00,,,,,,0.00,0.00,-51.00,58.00,-57.00,51.00,-52.00,51.00,-54.00,52.00
2020-01-25,23:00,21.93,38.02,24.00,,,,,,0.00,0.00,-51.00,54.00,-45.00,46.00,-56.00,53.00,-58.00,52.00
2020-01-25,23:15,21.84,38.13,21.00,,,,,,0.00,0.00,-53.00,55.00,-53.00,56.00,-50.00,49.00,-51.00,70.00
2020-01-25,23:30,21.76,38.12,21.00,,,,,,0.00,0.00,-57.00,49.00,-56.00,59.00,-53.00,50.00,-63.00,63.00
2020-01-25,23:45,21.62,38.25,22.00,,,,,,0.00,0.00,-51.00,47.00,-48.00,45.00,-56.00,50.00,-65.00,58.00
2020-01-26,00:00,21.46,38.40,24.00,,,,,,0.00,0.00,-57.00,55.00,-58.00,48.00,-57.00,48.00,-50.00,54.00
2020-01-26,00:15,21.34,38.59,22.00,,,,,,0.00,0.00,-50.00,50.00,-45.00,52.00,-53.00,55.00,-54.00,55.00
2020-01-26,00:30,21.25,38.68,23.00,,,,,,0.00,0.00,-47.00,50.00,-45.00,48.00,-46.00,50.00,-56.00,49.00
2020-01-26,00:45,21.20,38.63,23.00,,,,,,0.00,0.00,-52.00,51.00,-49.00,49.00,-52.00,49.00,-53.00,61.00
2020-01-26,01:00,21.21,38.55,23.00,,,,,,0.00,0.00,-51.00,56.00,-49.00,51.00,-55.00,48.00,-56.00,53.00
2020-01-26,01:15,21.19,38.51,25.00,,,,,,0.00,0.00,-52.00,50.00,-45.00,49.00,-55.00,48.00,-53.00,54.00
2020-01-26,01:30,21.14,38.53,24.00,,,,,,0.00,0.00,-48.00,49.00,-49.00,49.00,-53.00,50.00,-52.00,49.00
2020-01-26,01:45,21.05,38.59,22.00,,,,,,0.00,0.00,-52.00,56.00,-47.00,45.00,-49.00,50.00,-52.00,52.00
2020-01-26,02:00,20.93,38.75,23.00,,,,,,0.00,0.00,-55.00,50.00,-52.00,51.00,-54.00,56.00,-53.00,54.00
2020-01-26,02:15,20.88,38.83,22.00,,,,,,0.00,0.00,-60.00,58.00,-55.00,48.00,-53.00,51.00,-56.00,56.00
2020-01-26,02:30,20.88,38.80,21.00,,,,,,0.00,0.00,-55.00,57.00,-51.00,49.00,-53.00,53.00,-54.00,54.00
2020-01-26,02:45,20.92,38.65,24.00,,,,,,0.00,0.00,-55.00,49.00,-48.00,46.00,-53.00,55.00,-52.00,53.00
2020-01-26,03:00,20.93,38.50,26.00,,,,,,0.00,0.00,-53.00,53.00,-57.00,48.00,-53.00,46.00,-54.00,50.00
2020-01-26,03:15,20.89,38.53,23.00,,,,,,0.00,0.00,-52.00,54.00,-50.00,46.00,-64.00,45.00,-48.00,52.00
2020-01-26,03:30,20.88,38.50,26.00,,,,,,0.00,0.00,-53.00,54.00,-50.00,51.00,-57.00,49.00,-57.00,51.00
2020-01-26,03:45,20.80,38.54,25.00,,,,,,0.00,0.00,-51.00,54.00,-49.00,49.00,-50.00,53.00,-60.00,54.00
2020-01-26,04:00,20.66,38.69,21.00,,,,,,0.00,0.00,-50.00,52.00,-55.00,56.00,-51.00,50.00,-53.00,59.00
2020-01-26,04:15,20.56,38.72,25.00,,,,,,0.00,0.00,-63.00,53.00,-46.00,45.00,-55.00,48.00,-57.00,52.00
2020-01-26,04:30,20.47,38.68,21.00,,,,,,0.00,0.00,-48.00,56.00,-47.00,57.00,-54.00,50.00,-54.00,49.00
2020-01-26,04:45,20.48,38.66,24.00,,,,,,0.00,0.00,-52.00,50.00,-55.00,48.00,-56.00,45.00,-49.00,58.00
2020-01-26,05:00,20.94,37.92,27.00,,,,,,0.00,0.00,-55.00,50.00,-57.00,57.00,-58.00,46.00,-60.00,50.00
2020-01-26,05:15,21.03,37.68,22.00,,,,,,0.00,0.00,-56.00,58.00,-53.00,52.00,-55.00,54.00,-55.00,59.00
2020-01-26,05:30,21.02,37.75,25.00,,,,,,0.00,0.00,-61.00,56.00,-53.00,51.00,-54.00,53.00,-57.00,53.00
2020-01-26,05:45,21.12,37.47,25.00,,,,,,0.00,0.00,-49.00,51.00,-51.00,48.00,-51.00,50.00,-50.00,58.00
2020-01-26,06:00,21.25,37.29,24.00,,,,,,0.00,0.00,-53.00,53.00,-53.00,44.00,-54.00,65.00,-51.00,57.00
2020-01-26,06:15,21.37,37.19,25.00,,,,,,0.00,0.00,-54.00,47.00,-49.00,55.00,-51.00,60.00,-51.00,55.00
2020-01-26,06:30,21.47,37.13,21.00,,,,,,0.00,0.00,-68.00,60.00,-53.00,51.00,-52.00,49.00,-53.00,59.00
2020-01-26,06:45,21.60,37.08,80.00,,,,,,0.00,1.00,-57.00,61.00,-55.00,59.00,-50.00,49.00,-59.00,49.00
2020-01-26,07:00,21.73,37.04,402.00,,,,,,0.00,1.00,-65.00,52.00,-64.00,56.00,-80.00,61.00,-62.00,56.00
2020-01-26,07:15,21.79,37.20,368.00,,,,,,0.00,1.00,-61.00,51.00,-56.00,55.00,-80.00,58.00,-66.00,74.00
2020-01-26,07:30,21.91,37.24,217.00,,,,,,0.00,1.00,-46.00,50.00,-46.00,50.00,-54.00,50.00,-58.00,58.00
2020-01-26,07:45,21.87,37.34,26.00,,,,,,1.00,1.00,-51.00,51.00,-53.00,46.00,-57.00,49.00,-58.00,55.00
2020-01-26,08:00,21.96,37.42,321.00,,,,,,1.00,1.00,-69.00,53.00,-49.00,53.00,-89.00,57.00,-61.00,71.00
2020-01-26,08:15,22.02,37.44,245.00,,,,,,1.00,1.00,-56.00,55.00,-51.00,52.00,-55.00,66.00,-68.00,54.00
2020-01-26,08:30,21.93,37.64,407.00,,,,,,1.00,1.00,-53.00,55.00,-56.00,48.00,-89.00,50.00,-63.00,81.00
